PROVINCE,Case_Lag1,Case_Lag2,Case_Lag3,Case_ratio
Uthai Thani,-0.590729889,-0.684371851,-0.596265631,0.090803154
Uthai Thani,-0.720638544,-0.58043043,-0.67456684,0.060551564
Uthai Thani,-0.746592599,-0.710378833,-0.570211366,0.121070139
Uthai Thani,-0.694671279,-0.73634083,-0.700677422,0.453458528
Uthai Thani,-0.409501909,-0.684403624,-0.726742839,0.392926121
Uthai Thani,-0.461435096,-0.399146999,-0.67459874,0.302200625
Uthai Thani,-0.539272149,-0.451096077,-0.388205787,0.241824079
Uthai Thani,-0.591071617,-0.528956945,-0.440361806,0.06047302
Uthai Thani,-0.746659986,-0.580772262,-0.518532835,0.211709982
Uthai Thani,-0.616907712,-0.736408237,-0.57055456,0.03025087
Uthai Thani,-0.772588783,-0.606616263,-0.726810515,0
Uthai Thani,-0.798542222,-0.762344968,-0.596501511,0.121038999
Uthai Thani,-0.694697996,-0.788306348,-0.752850566,0.151370661
Uthai Thani,-0.668675242,-0.684430348,-0.778915363,0.454102361
Uthai Thani,-0.408949539,-0.658399633,-0.674625571,0.514610395
Uthai Thani,-0.357037263,-0.39859446,-0.648491161,0.393522022
Uthai Thani,-0.460923849,-0.3466663,-0.387651048,0.363286288
Uthai Thani,-0.486864301,-0.450584673,-0.33551603,0.272480389
Uthai Thani,-0.564770335,-0.476533063,-0.439848364,0.15140458
Uthai Thani,-0.668646142,-0.554462933,-0.46590012,0.181743832
Uthai Thani,-0.642616877,-0.658370523,-0.544140427,0.151490362
Uthai Thani,-0.668572546,-0.632333294,-0.648461936,0.060581644
Uthai Thani,-0.746566792,-0.658296905,-0.622320987,0.030287978
Uthai Thani,-0.772556947,-0.736315015,-0.648388024,0.121155949
Uthai Thani,-0.69459766,-0.762313122,-0.726716922,0.090843849
Uthai Thani,-0.72060363,-0.684329981,-0.752818593,1.029682101
Uthai Thani,0.084863475,-0.710343909,-0.674524804,1.57518001
Uthai Thani,0.552868075,0.095369646,-0.700642359,1.060400407
Uthai Thani,0.111217945,0.563517444,0.108280779,0.575679074
Uthai Thani,-0.304643986,0.121732181,0.578293456,0.212158501
Uthai Thani,-0.61652291,-0.294256993,0.134748329,0.394105396
Uthai Thani,-0.460423349,-0.606231343,-0.282897949,0.303204876
Uthai Thani,-0.538410562,-0.45008402,-0.596115057,0.849249173
Uthai Thani,-0.069937193,-0.528095095,-0.439345717,0.515710983
Uthai Thani,-0.356093023,-0.059478386,-0.517667551,0.273025118
Uthai Thani,-0.56430299,-0.345721772,-0.047184095,1.122511513
Uthai Thani,0.164505562,-0.553995445,-0.334567739,2.943121894
Uthai Thani,1.726480448,0.175036102,-0.543671076,2.30610511
Uthai Thani,1.179958123,1.737488909,0.188264588,2.03391477
Uthai Thani,0.94643508,1.190799363,1.756941469,0.758633246
Uthai Thani,-0.147680242,0.957204869,1.20807417,0.394581486
Uthai Thani,-0.460014892,-0.137245222,0.973549146,0.45532779
Uthai Thani,-0.407898194,-0.449675438,-0.125260717,1.0929194
Uthai Thani,0.139117298,-0.397542793,-0.438935508,2.55019172
Uthai Thani,1.389369844,0.14964007,-0.386595191,5.647470328
Uthai Thani,4.046649761,1.400275159,0.16276739,1.427204956
Uthai Thani,0.425914324,4.05836813,1.418384419,0.941619586
Uthai Thani,0.0093111,0.436524848,4.087065977,3.311751248
Uthai Thani,2.0427424,0.019794155,0.450794981,3.647859922
Uthai Thani,2.331103553,2.053847629,0.032404231,1.307420065
Uthai Thani,0.323146047,2.342297012,2.074560412,2.949717952
Uthai Thani,1.732139472,0.333725127,2.364158842,2.128610656
Uthai Thani,1.02767849,1.743149664,0.347585755,1.672785005
Uthai Thani,0.636607327,1.038473137,1.762624774,0.882483613
Roi Et,-0.451944196,-0.346000792,-0.410444941,0.091677375
Roi Et,-0.451998719,-0.441324488,-0.329640137,0.053477488
Roi Et,-0.495072941,-0.441379305,-0.428402104,0.16809612
Roi Et,-0.365828882,-0.484686667,-0.428458899,0.099320799
Roi Et,-0.443379989,-0.354743073,-0.473328332,0.458344505
Roi Et,-0.038544575,-0.432713926,-0.338697747,0.96253155
Roi Et,0.529977131,-0.025687337,-0.419480964,0.343663869
Roi Et,-0.167858551,0.545911498,0.002226841,0.068731882
Roi Et,-0.477872075,-0.155701226,0.59444292,0.045811738
Roi Et,-0.503716847,-0.467392702,-0.132476574,0.068728365
Roi Et,-0.477876041,-0.493377358,-0.455410583,0.045824859
Roi Et,-0.503702052,-0.467396689,-0.482332492,0.030549509
Roi Et,-0.520926548,-0.493362483,-0.455414714,0.030536286
Roi Et,-0.520941459,-0.510680207,-0.48231708,0.03069959
Roi Et,-0.520757317,-0.510695199,-0.500259445,0.084414543
Roi Et,-0.460188294,-0.51051006,-0.500274977,0.092078912
Roi Et,-0.451545946,-0.449613207,-0.50008316,0.084396797
Roi Et,-0.460208304,-0.440924082,-0.436989792,0.099730191
Roi Et,-0.442918357,-0.449633326,-0.427987256,0.053671433
Roi Et,-0.494854249,-0.432249796,-0.437010637,0.022993333
Roi Et,-0.529446898,-0.484466792,-0.419000093,0.007662495
Roi Et,-0.546733964,-0.519246674,-0.473100526,0.030643498
Roi Et,-0.520820566,-0.536627306,-0.509134898,0.007661632
Roi Et,-0.546734937,-0.510573652,-0.52714244,0.01532135
Roi Et,-0.538097833,-0.536628284,-0.500149046,0.015314956
Roi Et,-0.538105043,-0.527944431,-0.527143454,0.015309176
Roi Et,-0.538111559,-0.52795168,-0.518146379,0.03827007
Roi Et,-0.512220837,-0.527958233,-0.51815389,0.053567151
Roi Et,-0.494971837,-0.501927377,-0.518160678,0.015300041
Roi Et,-0.53812186,-0.484585016,-0.491190905,0.038231298
Roi Et,-0.512264557,-0.527968589,-0.473223015,0.076431738
Roi Et,-0.469189711,-0.501971333,-0.518171408,0.022926613
Roi Et,-0.529522132,-0.458663344,-0.491236447,0.00764193
Roi Et,-0.546757153,-0.519322315,-0.446366362,0.045851578
Roi Et,-0.503671923,-0.53665062,-0.509213268,0.030569658
Roi Et,-0.520903829,-0.493332191,-0.527166596,0.015283603
Roi Et,-0.538140397,-0.510657365,-0.482285696,0.015277613
Roi Et,-0.53814715,-0.527987226,-0.500235778,0.015271431
Roi Et,-0.538154122,-0.527994016,-0.518190717,0.022926508
Roi Et,-0.529522251,-0.528001025,-0.518197752,0.022940726
Roi Et,-0.529506218,-0.519322434,-0.518205015,0.03823159
Roi Et,-0.512264228,-0.519306315,-0.509213392,0.030580479
Roi Et,-0.520891627,-0.501971002,-0.509196691,0.045853015
Roi Et,-0.503670303,-0.510645097,-0.491236103,0.007639501
Roi Et,-0.546759891,-0.493330563,-0.500223068,0.022918994
Roi Et,-0.529530724,-0.536653374,-0.482284008,0.015279691
Roi Et,-0.538144807,-0.519330953,-0.527169448,0.122284893
Roi Et,-0.417485657,-0.527991661,-0.509222218,0.084066367
Roi Et,-0.460580898,-0.406679442,-0.518195312,0.038201591
Roi Et,-0.512298054,-0.450007936,-0.392507431,0.015276085
Roi Et,-0.538148874,-0.502005012,-0.437398759,0.015276971
Roi Et,-0.538147874,-0.527995749,-0.49127134,0.076428058
Roi Et,-0.46919386,-0.527994744,-0.518199548,0.068808076
Roi Et,-0.477786158,-0.458667516,-0.518198506,0.068811811
Roi Et,-0.477781947,-0.46730632,-0.446370685,0.068802342
Roi Et,-0.477792624,-0.467302085,-0.455321086,0.030576668
Roi Et,-0.520895924,-0.46731282,-0.455316698,0.061147213
Roi Et,-0.486424553,-0.510649417,-0.45532782,0.022929609
Roi Et,-0.529518754,-0.47599147,-0.500227544,0.030578608
Roi Et,-0.520893736,-0.519318918,-0.464319504,0.030581227
Roi Et,-0.520890783,-0.510647218,-0.509209749,0.06879193
Roi Et,-0.477804365,-0.510644249,-0.500225265,0.015284023
Roi Et,-0.538139922,-0.467324625,-0.500222189,0.114708102
Roi Et,-0.426029253,-0.527986749,-0.455340051,0.091759956
Roi Et,-0.451905601,-0.415269279,-0.518190224,0.152942967
Roi Et,-0.38291559,-0.441285683,-0.401407099,0.160587291
Roi Et,-0.374295844,-0.371922263,-0.4283619,0.382292224
Roi Et,-0.124301187,-0.363255863,-0.356496581,0.191117472
Roi Et,-0.339869988,-0.111908108,-0.347517588,0.099375767
Roi Et,-0.443318006,-0.328643677,-0.087103863,0.21405975
Roi Et,-0.314000257,-0.432651608,-0.311656961,0.336484562
Roi Et,-0.175953943,-0.302633925,-0.419416398,0.382378178
Roi Et,-0.124204265,-0.163840434,-0.284709052,0.053524063
Roi Et,-0.495020424,-0.111810661,-0.140909359,0.267586962
Roi Et,-0.253642931,-0.484633866,-0.087002902,0.183505459
Roi Et,-0.3484533,-0.241949915,-0.473273627,0.152916539
Roi Et,-0.38294539,-0.337273446,-0.221836204,0.351797609
Roi Et,-0.158686939,-0.371952224,-0.320598,0.344200377
Roi Et,-0.167253584,-0.146479973,-0.356527623,0.588910584
Roi Et,0.108681838,-0.155092985,-0.122922715,0.397627692
Roi Et,-0.107008902,0.12233594,-0.131846394,0.152907303
Roi Et,-0.382955804,-0.094522227,0.155589233,0.168212437
Roi Et,-0.365697723,-0.371962695,-0.069090884,0.321223464
Roi Et,-0.193162369,-0.354611205,-0.356538471,0.206503957
Roi Et,-0.322520175,-0.181142002,-0.338561122,0.099390659
Roi Et,-0.443301214,-0.311199958,-0.158834984,0.221690844
Roi Et,-0.30539543,-0.432634725,-0.293584057,0.695782488
Roi Et,0.22919068,-0.293982525,-0.419398907,1.842927517
Roi Et,1.522712314,0.243497037,-0.2757456,2.10301404
Roi Et,1.81598608,1.54401987,0.281120542,2.095232123
Roi Et,1.807211186,1.838880984,1.628552491,1.039918336
Roi Et,0.617238532,1.830058595,1.934049076,0.328766034
Roi Et,-0.184657361,0.633645202,1.924908469,0.175852944
Roi Et,-0.357082281,-0.17259096,0.685341129,0.32876528
Roi Et,-0.184658211,-0.345949132,-0.149975511,0.313544351
Roi Et,-0.201821343,-0.172591815,-0.329586613,0.298298323
Roi Et,-0.219012776,-0.189847842,-0.149976397,0.229383051
Roi Et,-0.29672169,-0.207132324,-0.167854839,0.328756985
Roi Et,-0.184667565,-0.285261838,-0.185762763,0.963811185
Roi Et,0.531420049,-0.172601219,-0.266710364,1.491856757
Roi Et,1.12684465,0.547362226,-0.14998614,3.091076582
Roi Et,2.930126178,1.146009569,0.595945974,3.36634133
Roi Et,3.240514923,2.959051376,1.216186185,0.780327187
Roi Et,0.324523348,3.271120104,3.094623374,0.405491425
Roi Et,-0.09814175,0.339345695,3.417948242,0.573741899
Roi Et,0.091577616,-0.085607082,0.380426406,1.116927806
Roi Et,0.70407447,0.105139142,-0.059854175,1.951259825
Roi Et,1.644867909,0.720951142,0.137772156,2.27301253
Roi Et,2.007676511,1.666836634,0.775796143,0.811103859
Roi Et,0.359227148,2.031608941,1.755799185,2.853835425
Roi Et,2.662612863,0.37423733,2.133728621,3.245443558
Roi Et,3.104190501,2.690090142,0.416576562,2.794859602
Roi Et,2.596111679,3.134057824,2.815960862,3.240043568
Roi Et,3.098101468,2.623229021,3.275942204,4.228838379
Roi Et,4.213067272,3.127935834,2.746688098,2.979799411
Roi Et,2.804649953,4.248936402,3.269599398,1.524224445
Roi Et,1.16334248,2.83289601,4.431033815,0.888745191
Krabi,-0.765035801,-0.83856083,-0.64992632,0.209850866
Krabi,-0.824367417,-0.749875058,-0.833219209,0.419122218
Krabi,-0.560037036,-0.809461653,-0.742146497,0.209407029
Krabi,-0.824928026,-0.543995307,-0.80333684,0.488239247
Krabi,-0.472735405,-0.810024672,-0.530725579,1.138190231
Krabi,0.348216863,-0.456318496,-0.803915012,2.179876953
Krabi,1.663970045,0.368161827,-0.440688982,0.694685655
Krabi,-0.211973207,1.689569481,0.405981886,0.439581796
Krabi,-0.534194569,-0.194435669,1.762954677,0.115552433
Krabi,-0.943475648,-0.518041783,-0.171757688,0.277042845
Krabi,-0.739497313,-0.929081754,-0.504073525,0.161432041
Krabi,-0.885525174,-0.724226818,-0.926176466,0.230439702
Krabi,-0.798361684,-0.870882236,-0.715807946,0.092080183
Krabi,-0.973123417,-0.78334416,-0.866410533,0.046060238
Krabi,-1.031251152,-0.958856934,-0.776516406,0.069021051
Krabi,-1.002249377,-1.017234475,-0.956753033,0.160799772
Krabi,-0.886323791,-0.988108064,-1.016701781,0.39008093
Krabi,-0.59671905,-0.871684286,-0.986791445,0.458433807
Krabi,-0.510382618,-0.580834963,-0.867234169,0.480706501
Krabi,-0.482250006,-0.494127499,-0.568556758,0.458034847
Krabi,-0.510886543,-0.465873987,-0.479515599,0.342435263
Krabi,-0.656900233,-0.49463359,-0.450501655,0.524364721
Krabi,-0.427105364,-0.641274776,-0.480035311,0.432631332
Krabi,-0.542973691,-0.41049236,-0.630623283,0.250181382
Krabi,-0.773425993,-0.526858633,-0.393629454,0.34068068
Krabi,-0.659116444,-0.758301308,-0.513127678,0.566906279
Krabi,-0.373371175,-0.643500511,-0.750799536,0.453053467
Krabi,-0.517178518,-0.356527247,-0.632908923,1.018242378
Krabi,0.196710881,-0.500952605,-0.338211894,0.723188357
Krabi,-0.175971481,0.216004746,-0.4865244,0.970115918
Krabi,0.13592241,-0.158279224,0.24972956,1.171382231
Krabi,0.390141636,0.154955035,-0.134628107,0.584940044
Krabi,-0.35059275,0.410266773,0.187036722,0.471945111
Krabi,-0.493316507,-0.333650931,0.449220069,0.471287378
Krabi,-0.494147289,-0.476988046,-0.314719871,0.224202679
Krabi,-0.806239659,-0.477822398,-0.461914845,0.201597097
Krabi,-0.834792742,-0.791255991,-0.462771653,0.246158253
Krabi,-0.778507602,-0.819931781,-0.784641181,0.692752911
Krabi,-0.214414454,-0.763404755,-0.814088767,0.870529885
Krabi,0.010135418,-0.196887407,-0.75604034,0.602124832
Krabi,-0.328886666,0.028627472,-0.174275413,0.623852557
Krabi,-0.301442404,-0.311851565,0.057309104,0
Krabi,-1.08942978,-0.284289361,-0.292333784,0
Krabi,-1.08942978,-1.075663126,-0.264029754,0
Krabi,-1.08942978,-1.075663126,-1.076703015,0
Krabi,-1.08942978,-1.075663126,-1.076703015,0.509706586
Krabi,-0.445620035,-1.075663126,-1.076703015,0.309868195
Krabi,-0.698035654,-0.429086598,-1.076703015,0.419999027
Krabi,-0.558929539,-0.682586977,-0.412724149,0.441730257
Krabi,-0.53148085,-0.542883052,-0.673047386,0.904568069
Krabi,0.053129005,-0.515316401,-0.529583387,1.058124078
Krabi,0.247085406,0.071805824,-0.501274791,1.122836064
Krabi,0.328823033,0.266595757,0.101649584,0.461881574
Krabi,-0.506027748,0.348684653,0.301682207,0.571117281
Krabi,-0.368052264,-0.489753914,0.385980491,0.28519279
Krabi,-0.729203127,-0.351185478,-0.475024301,0.460174121
Krabi,-0.508184429,-0.713888393,-0.332726353,0.218908914
Krabi,-0.812926207,-0.491919864,-0.705191266,0.54672653
Krabi,-0.398860191,-0.797971275,-0.477248546,0.37138257
Krabi,-0.620336925,-0.382125803,-0.791537203,0.218225781
Krabi,-0.813789072,-0.604554337,-0.364499424,0.348899332
Krabi,-0.648735475,-0.798837848,-0.592914529,0.304991624
Krabi,-0.704195246,-0.63307493,-0.7924271,0.718320436
Krabi,-0.182120145,-0.68877304,-0.622202742,0.804624197
Krabi,-0.073109974,-0.164454312,-0.679399943,1.303636494
Krabi,0.557191828,-0.054975668,-0.140969395,0.977101093
Krabi,0.144745376,0.578034867,-0.028544179,0.845533955
Krabi,-0.02143691,0.163815919,0.621503571,0.801313288
Krabi,-0.077291979,-0.003080539,0.196136092,0.952172793
Krabi,0.113258472,-0.059175646,0.024747686,0.843356299
Krabi,-0.024187505,0.132193699,-0.032857198,0.821007419
Krabi,-0.052416346,-0.005842954,0.163662774,0.669388848
Krabi,-0.243925572,-0.034193109,0.021910921,0.086311065
Krabi,-0.980410383,-0.226525349,-0.007202266,0.258877894
Krabi,-0.76244144,-0.966175216,-0.204711049,0.560548993
Krabi,-0.381401055,-0.747269548,-0.964268284,1.335680109
Krabi,0.597666078,-0.364591636,-0.73947086,2.217461975
Krabi,1.711443639,0.618683055,-0.346493332,3.851052478
Krabi,3.774829739,1.737247094,0.663245788,1.805329591
Krabi,1.190879745,3.80950063,1.811915512,1.438845831
Krabi,0.727974571,1.214446068,3.939942891,1.051657864
Krabi,0.238917939,0.749551551,1.275043515,1.093854895
Krabi,0.292216955,0.258393189,0.797636555,0.836043328
Krabi,-0.033424508,0.31192126,0.293258871,0.621223124
Krabi,-0.304763637,-0.015119654,0.348227627,0.278252234
Krabi,-0.737969736,-0.287624867,0.012384543,0.406391903
Krabi,-0.576116681,-0.722692676,-0.267455034,0.769155169
Krabi,-0.117910859,-0.560144055,-0.714232513,0.661869889
Krabi,-0.253422759,-0.099969086,-0.547308963,1.280737705
Krabi,0.528268397,-0.236063351,-0.074748576,1.450298484
Krabi,0.742440403,0.548987136,-0.214505762,1.001860903
Krabi,0.176019461,0.76407955,0.591674033,0.639002134
Krabi,-0.282306992,0.195224405,0.812555569,0.596037627
Krabi,-0.336575407,-0.265071714,0.228389924,1.233664579
Krabi,0.468810391,-0.319573348,-0.244294873,1.552029119
Krabi,0.870936239,0.489273609,-0.300263396,0.87114862
Krabi,0.010916941,0.893127599,0.530353341,0.764373405
Krabi,-0.123950698,0.029412354,0.945076893,0.424454523
Krabi,-0.553301809,-0.106034882,0.058115111,0.996825006
Krabi,0.169658626,-0.537231136,-0.08097763,0.635893653
Krabi,-0.28623331,0.188836234,-0.523779352,1.102028793
Krabi,0.302541396,-0.269014906,0.221829818,1.80016858
Krabi,1.18436088,0.322290069,-0.248344194,1.797610236
Krabi,1.181129438,1.207899187,0.358875508,1.47888053
Krabi,0.778542349,1.204653858,1.268320427,1.667588414
Krabi,1.016899039,0.800336644,1.264987752,2.784557519
Krabi,2.427741304,1.039717676,0.849788508,3.752463872
Krabi,3.650302596,2.45662306,1.095612381,1.495880009
Krabi,0.80001437,3.68443833,2.550653184,0.989679954
Krabi,0.16063372,0.821900942,3.81151459,0.989321641
Krabi,0.160181135,0.179772543,0.8719332,1.978022903
Krabi,1.40900845,0.179318013,0.212522182,3.80671159
Krabi,3.71882282,1.433512184,0.212055419,3.258445154
Krabi,3.026308178,3.753253021,1.500005704,2.52115141
Krabi,2.095033381,3.057762285,3.8821814,2.834473071
Krabi,2.490789576,2.122485319,3.16797182,1.888471094
Krabi,1.295895673,2.519942282,2.207522264,1.489284493
Udon Thani,1.756502234,2.919234245,0.665242211,0.447835882
Udon Thani,0.042171608,1.676015375,2.923213596,0.240100401
Udon Thani,-0.274793131,0.022022517,1.678834304,0.149220905
Udon Thani,-0.413457916,-0.283786297,0.023297609,0.155672916
Udon Thani,-0.403613377,-0.417570621,-0.282796647,0.5252656
Udon Thani,0.160314596,-0.408072572,-0.416705845,1.607494033
Udon Thani,1.811588859,0.13600733,-0.407198931,1.204955086
Udon Thani,1.19739117,1.729163165,0.137388816,0.19429473
Udon Thani,-0.344683853,1.136582844,1.732031703,0.103574217
Udon Thani,-0.483106059,-0.351217137,1.138898267,0.103567512
Udon Thani,-0.483116289,-0.484767421,-0.350290427,0.271844308
Udon Thani,-0.22635798,-0.48477729,-0.483965366,0.174707753
Udon Thani,-0.374569845,-0.237055875,-0.483975245,0.07760611
Udon Thani,-0.522728439,-0.380051259,-0.236022607,0.051847421
Udon Thani,-0.562031288,-0.522995247,-0.379151462,0.051837846
Udon Thani,-0.562045898,-0.560914789,-0.522228875,0.064781356
Udon Thani,-0.542296568,-0.560928884,-0.56018381,0.123022574
Udon Thani,-0.453431574,-0.541874654,-0.560197919,0.265355852
Udon Thani,-0.236258128,-0.456137362,-0.541125904,0.310409786
Udon Thani,-0.167514413,-0.246607576,-0.455308584,0.064632885
Udon Thani,-0.542523107,-0.180283373,-0.245583223,0.038757011
Udon Thani,-0.582004758,-0.54209322,-0.179197113,0.08394034
Udon Thani,-0.513063611,-0.58018527,-0.541344673,0.09682423
Udon Thani,-0.493405253,-0.513670584,-0.579472279,0.058072496
Udon Thani,-0.55253301,-0.494704122,-0.512895508,0.032241694
Udon Thani,-0.591945889,-0.551750813,-0.493911343,0.019334407
Udon Thani,-0.611639949,-0.589776512,-0.551011281,0.025776086
Udon Thani,-0.601811175,-0.608777418,-0.589072474,0.154606202
Udon Thani,-0.405240979,-0.599294578,-0.608091115,0.090129819
Udon Thani,-0.503619647,-0.409642888,-0.598599424,0.160825278
Udon Thani,-0.395751855,-0.50455901,-0.408770713,0.096416395
Udon Thani,-0.49402753,-0.400487744,-0.503775429,0.038545919
Udon Thani,-0.582326843,-0.495304498,-0.399607023,0.038528271
Udon Thani,-0.582353771,-0.580496019,-0.494512279,0.070616527
Udon Thani,-0.53339321,-0.580521999,-0.579783318,0.064177603
Udon Thani,-0.543217782,-0.53328466,-0.579809322,0.051327423
Udon Thani,-0.562824705,-0.542763444,-0.532527891,0.01282413
Udon Thani,-0.62157339,-0.56168028,-0.542015524,0.03845789
Udon Thani,-0.58246116,-0.618361241,-0.560950017,0.032054179
Udon Thani,-0.592232001,-0.580625608,-0.617683883,0.006409463
Udon Thani,-0.631360948,-0.590052554,-0.579913028,0.057663254
Udon Thani,-0.553157435,-0.627804315,-0.589348773,0.102462297
Udon Thani,-0.484802637,-0.552353261,-0.627135771,0.108808426
Udon Thani,-0.475119654,-0.486404285,-0.551614291,0.063971914
Udon Thani,-0.543531624,-0.477062106,-0.485603759,0.044758063
Udon Thani,-0.572848296,-0.54306624,-0.476252859,0.14701502
Udon Thani,-0.416823676,-0.57135108,-0.542318602,0.549649662
Udon Thani,0.197520026,-0.420817919,-0.570629843,0.690090114
Udon Thani,0.411805381,0.171903275,-0.419956174,0.791960831
Udon Thani,0.567240674,0.378646619,0.173318266,0.24255345
Udon Thani,-0.271050246,0.528611194,0.380254584,0.172302666
Udon Thani,-0.378239549,-0.280175147,0.530359136,0.089320292
Udon Thani,-0.504854831,-0.383591804,-0.279182127,0.165820768
Udon Thani,-0.388129689,-0.505750721,-0.382695312,0.293254945
Udon Thani,-0.193689431,-0.393133849,-0.504968252,0.13383255
Udon Thani,-0.436937612,-0.205537131,-0.392246264,0.165648882
Udon Thani,-0.388391955,-0.440223923,-0.204474443,0.095523148
Udon Thani,-0.495390455,-0.393386884,-0.439380291,0.254659148
